storage_type,uid,basin,formation_id,state,lon,lat
EOR,DOTX6195500,TX-LA-MS Salt Basins - TX,DOTX6195500,TX,-95.226765,32.239409
EOR,DOTX6195700,TX-LA-MS Salt Basins - TX,DOTX6195700,TX,-95.226765,32.239409
EOR,DOTX6196200,TX-LA-MS Salt Basins - TX,DOTX6196200,TX,-95.226765,32.239409
EOR,DOTX6196300,TX-LA-MS Salt Basins - TX,DOTX6196300,TX,-95.226765,32.239409
EOR,DOTX6197000,TX-LA-MS Salt Basins - TX,DOTX6197000,TX,-95.226765,32.239409
EOR,DOTX6197200,TX-LA-MS Salt Basins - TX,DOTX6197200,TX,-95.226765,32.239409
EOR,DOTX6197600,TX-LA-MS Salt Basins - TX,DOTX6197600,TX,-95.226765,32.239409
EOR,DOTX6199000,TX-LA-MS Salt Basins - TX,DOTX6199000,TX,-95.226765,32.239409
EOR,DONV6847600,Eastern Great Basin,DONV6847600,NV,-114.138692,39.461243
EOR,DOFL6000100,Florida Peninsula,DOFL6000100,FL,-81.981696,25.806406
EOR,DOFL6000300,Florida Peninsula,DOFL6000300,FL,-81.981696,25.806406
EOR,DOMO7214200,Forest City Basin - MO,DOMO7214200,MO,-93.601756,39.593632
EOR,DOKY7145100,Illinois Basin - KY,DOKY7145100,KY,-87.35114,37.264661
EOR,DOMI6199500,Michigan Basin - MI,DOMI6199500,MI,-88.340055,43.622145
EOR,DOMI6202200,Michigan Basin - MI,DOMI6202200,MI,-88.340055,43.622145
EOR,DOMI6202400,Michigan Basin - MI,DOMI6202400,MI,-88.340055,43.622145
EOR,DOMI6203000,Michigan Basin - MI,DOMI6203000,MI,-88.340055,43.622145
EOR,DOMI6203100,Michigan Basin - MI,DOMI6203100,MI,-88.340055,43.622145
EOR,DOMI6204800,Michigan Basin - MI,DOMI6204800,MI,-88.340055,43.622145
EOR,DOMI6207800,Michigan Basin - MI,DOMI6207800,MI,-88.340055,43.622145
EOR,DOMI6208300,Michigan Basin - MI,DOMI6208300,MI,-88.340055,43.622145
EOR,DOMI6209000,Michigan Basin - MI,DOMI6209000,MI,-88.340055,43.622145
EOR,DOMI6209200,Michigan Basin - MI,DOMI6209200,MI,-88.340055,43.622145
EOR,DOMI6209300,Michigan Basin - MI,DOMI6209300,MI,-88.340055,43.622145
EOR,DOMI6209500,Michigan Basin - MI,DOMI6209500,MI,-88.340055,43.622145
EOR,DOMI6209800,Michigan Basin - MI,DOMI6209800,MI,-88.340055,43.622145
EOR,DOMI6210600,Michigan Basin - MI,DOMI6210600,MI,-88.340055,43.622145
EOR,DOMI6210700,Michigan Basin - MI,DOMI6210700,MI,-88.340055,43.622145
EOR,DOMI6212100,Michigan Basin - MI,DOMI6212100,MI,-88.340055,43.622145
EOR,DOMI6212800,Michigan Basin - MI,DOMI6212800,MI,-88.340055,43.622145
EOR,DOMI6214300,Michigan Basin - MI,DOMI6214300,MI,-88.340055,43.622145
EOR,DOMI6214800,Michigan Basin - MI,DOMI6214800,MI,-88.340055,43.622145
EOR,DOMI6215200,Michigan Basin - MI,DOMI6215200,MI,-88.340055,43.622145
EOR,DOMI6215400,Michigan Basin - MI,DOMI6215400,MI,-88.340055,43.622145
EOR,DOMI6216700,Michigan Basin - MI,DOMI6216700,MI,-88.340055,43.622145
EOR,DOMI6217400,Michigan Basin - MI,DOMI6217400,MI,-88.340055,43.622145
EOR,DOMI6217500,Michigan Basin - MI,DOMI6217500,MI,-88.340055,43.622145
EOR,DOMI6217600,Michigan Basin - MI,DOMI6217600,MI,-88.340055,43.622145
EOR,DOMI6218600,Michigan Basin - MI,DOMI6218600,MI,-88.340055,43.622145
EOR,DOMI6218900,Michigan Basin - MI,DOMI6218900,MI,-88.340055,43.622145
EOR,DOKS6262700,Nemaha Uplift - KS,DOKS6262700,KS,-96.674642,38.834601
EOR,DOKS6292100,Nemaha Uplift - KS,DOKS6292100,KS,-96.674642,38.834601
EOR,DOKS6396800,Nemaha Uplift - KS,DOKS6396800,KS,-96.674642,38.834601
EOR,DOKS6396900,Nemaha Uplift - KS,DOKS6396900,KS,-96.674642,38.834601
EOR,DOKS6397400,Nemaha Uplift - KS,DOKS6397400,KS,-96.674642,38.834601
EOR,DOKS6398000,Nemaha Uplift - KS,DOKS6398000,KS,-96.674642,38.834601
EOR,DOKS6398100,Nemaha Uplift - KS,DOKS6398100,KS,-96.674642,38.834601
EOR,DOKS6398200,Nemaha Uplift - KS,DOKS6398200,KS,-96.674642,38.834601
EOR,DOKS6398300,Nemaha Uplift - KS,DOKS6398300,KS,-96.674642,38.834601
EOR,DOKS6398500,Nemaha Uplift - KS,DOKS6398500,KS,-96.674642,38.834601
EOR,DOKS6398700,Nemaha Uplift - KS,DOKS6398700,KS,-96.674642,38.834601
EOR,DOKS6398800,Nemaha Uplift - KS,DOKS6398800,KS,-96.674642,38.834601
EOR,DOKS6399200,Nemaha Uplift - KS,DOKS6399200,KS,-96.674642,38.834601
EOR,DOKS6399400,Nemaha Uplift - KS,DOKS6399400,KS,-96.674642,38.834601
EOR,DOKS6399500,Nemaha Uplift - KS,DOKS6399500,KS,-96.674642,38.834601
EOR,DOKS6399800,Nemaha Uplift - KS,DOKS6399800,KS,-96.674642,38.834601
EOR,DOKS6399900,Nemaha Uplift - KS,DOKS6399900,KS,-96.674642,38.834601
EOR,DOKS6400200,Nemaha Uplift - KS,DOKS6400200,KS,-96.674642,38.834601
EOR,DOKS6400600,Nemaha Uplift - KS,DOKS6400600,KS,-96.674642,38.834601
EOR,DOKS6401100,Nemaha Uplift - KS,DOKS6401100,KS,-96.674642,38.834601
EOR,DOKS6401200,Nemaha Uplift - KS,DOKS6401200,KS,-96.674642,38.834601
EOR,DOKS6401400,Nemaha Uplift - KS,DOKS6401400,KS,-96.674642,38.834601
EOR,DOKS6402100,Nemaha Uplift - KS,DOKS6402100,KS,-96.674642,38.834601
EOR,DOKS6402200,Nemaha Uplift - KS,DOKS6402200,KS,-96.674642,38.834601
EOR,DOKS6402600,Nemaha Uplift - KS,DOKS6402600,KS,-96.674642,38.834601
EOR,DOKS6403000,Nemaha Uplift - KS,DOKS6403000,KS,-96.674642,38.834601
EOR,DOKS6403100,Nemaha Uplift - KS,DOKS6403100,KS,-96.674642,38.834601
EOR,DOKS6403400,Nemaha Uplift - KS,DOKS6403400,KS,-96.674642,38.834601
EOR,DOKS6403500,Nemaha Uplift - KS,DOKS6403500,KS,-96.674642,38.834601
EOR,DOKS6403800,Nemaha Uplift - KS,DOKS6403800,KS,-96.674642,38.834601
EOR,DOKS6404500,Nemaha Uplift - KS,DOKS6404500,KS,-96.674642,38.834601
EOR,DOKS6404800,Nemaha Uplift - KS,DOKS6404800,KS,-96.674642,38.834601
EOR,DOKS6407100,Nemaha Uplift - KS,DOKS6407100,KS,-96.674642,38.834601
EOR,DOOK6270300,Nemaha Uplift - OK,DOOK6270300,OK,-97.155506,36.338053
EOR,DOOK6287000,Nemaha Uplift - OK,DOOK6287000,OK,-97.155506,36.338053
EOR,DOOK6292900,Nemaha Uplift - OK,DOOK6292900,OK,-97.155506,36.338053
EOR,DOOK6293400,Nemaha Uplift - OK,DOOK6293400,OK,-97.155506,36.338053
EOR,DOOK6302400,Nemaha Uplift - OK,DOOK6302400,OK,-97.155506,36.338053
EOR,DOOK6303600,Nemaha Uplift - OK,DOOK6303600,OK,-97.155506,36.338053
EOR,DOOK6305400,Nemaha Uplift - OK,DOOK6305400,OK,-97.155506,36.338053
EOR,DOOK6306400,Nemaha Uplift - OK,DOOK6306400,OK,-97.155506,36.338053
EOR,DOOK6306700,Nemaha Uplift - OK,DOOK6306700,OK,-97.155506,36.338053
EOR,DOOK6308100,Nemaha Uplift - OK,DOOK6308100,OK,-97.155506,36.338053
EOR,DOOK6308200,Nemaha Uplift - OK,DOOK6308200,OK,-97.155506,36.338053
EOR,DOOK6312100,Nemaha Uplift - OK,DOOK6312100,OK,-97.155506,36.338053
EOR,DOOK6312600,Nemaha Uplift - OK,DOOK6312600,OK,-97.155506,36.338053
EOR,DOOK6312800,Nemaha Uplift - OK,DOOK6312800,OK,-97.155506,36.338053
EOR,DOOK6318900,Nemaha Uplift - OK,DOOK6318900,OK,-97.155506,36.338053
EOR,DOOK6321200,Nemaha Uplift - OK,DOOK6321200,OK,-97.155506,36.338053
EOR,DOOK6321900,Nemaha Uplift - OK,DOOK6321900,OK,-97.155506,36.338053
EOR,DOOK6322000,Nemaha Uplift - OK,DOOK6322000,OK,-97.155506,36.338053
EOR,DOOK6323100,Nemaha Uplift - OK,DOOK6323100,OK,-97.155506,36.338053
EOR,DOOK6323500,Nemaha Uplift - OK,DOOK6323500,OK,-97.155506,36.338053
EOR,DOOK6323700,Nemaha Uplift - OK,DOOK6323700,OK,-97.155506,36.338053
EOR,DOOK6325500,Nemaha Uplift - OK,DOOK6325500,OK,-97.155506,36.338053
EOR,DOOK6325600,Nemaha Uplift - OK,DOOK6325600,OK,-97.155506,36.338053
EOR,DOOK6326100,Nemaha Uplift - OK,DOOK6326100,OK,-97.155506,36.338053
EOR,DOOK6326500,Nemaha Uplift - OK,DOOK6326500,OK,-97.155506,36.338053
EOR,DOOK6326600,Nemaha Uplift - OK,DOOK6326600,OK,-97.155506,36.338053
EOR,DOOK6327100,Nemaha Uplift - OK,DOOK6327100,OK,-97.155506,36.338053
EOR,DOOK6328800,Nemaha Uplift - OK,DOOK6328800,OK,-97.155506,36.338053
EOR,DOOK6328900,Nemaha Uplift - OK,DOOK6328900,OK,-97.155506,36.338053
EOR,DOOK6329700,Nemaha Uplift - OK,DOOK6329700,OK,-97.155506,36.338053
EOR,DOOK6332000,Nemaha Uplift - OK,DOOK6332000,OK,-97.155506,36.338053
EOR,DOOK6332400,Nemaha Uplift - OK,DOOK6332400,OK,-97.155506,36.338053
EOR,DOOK6333100,Nemaha Uplift - OK,DOOK6333100,OK,-97.155506,36.338053
EOR,DOOK6333200,Nemaha Uplift - OK,DOOK6333200,OK,-97.155506,36.338053
EOR,DOOK6333800,Nemaha Uplift - OK,DOOK6333800,OK,-97.155506,36.338053
EOR,DOOK6334100,Nemaha Uplift - OK,DOOK6334100,OK,-97.155506,36.338053
EOR,DOOK6334200,Nemaha Uplift - OK,DOOK6334200,OK,-97.155506,36.338053
EOR,DOOK6334900,Nemaha Uplift - OK,DOOK6334900,OK,-97.155506,36.338053
EOR,DOOK6335000,Nemaha Uplift - OK,DOOK6335000,OK,-97.155506,36.338053
EOR,DOOK6335500,Nemaha Uplift - OK,DOOK6335500,OK,-97.155506,36.338053
EOR,DOOK6335600,Nemaha Uplift - OK,DOOK6335600,OK,-97.155506,36.338053
EOR,DOOK6335800,Nemaha Uplift - OK,DOOK6335800,OK,-97.155506,36.338053
EOR,DOOK6335900,Nemaha Uplift - OK,DOOK6335900,OK,-97.155506,36.338053
EOR,DOOK6336900,Nemaha Uplift - OK,DOOK6336900,OK,-97.155506,36.338053
EOR,DOOK6337000,Nemaha Uplift - OK,DOOK6337000,OK,-97.155506,36.338053
EOR,DOOK6337100,Nemaha Uplift - OK,DOOK6337100,OK,-97.155506,36.338053
EOR,DOOK6337700,Nemaha Uplift - OK,DOOK6337700,OK,-97.155506,36.338053
EOR,DOOK6338000,Nemaha Uplift - OK,DOOK6338000,OK,-97.155506,36.338053
EOR,DOOK6338400,Nemaha Uplift - OK,DOOK6338400,OK,-97.155506,36.338053
EOR,DOOK6338500,Nemaha Uplift - OK,DOOK6338500,OK,-97.155506,36.338053
EOR,DOOK6338900,Nemaha Uplift - OK,DOOK6338900,OK,-97.155506,36.338053
EOR,DOOK6339000,Nemaha Uplift - OK,DOOK6339000,OK,-97.155506,36.338053
EOR,DOOK6339300,Nemaha Uplift - OK,DOOK6339300,OK,-97.155506,36.338053
EOR,DOOK6339600,Nemaha Uplift - OK,DOOK6339600,OK,-97.155506,36.338053
EOR,DOOK6339700,Nemaha Uplift - OK,DOOK6339700,OK,-97.155506,36.338053
EOR,DOOK6341500,Nemaha Uplift - OK,DOOK6341500,OK,-97.155506,36.338053
EOR,DOOK6341700,Nemaha Uplift - OK,DOOK6341700,OK,-97.155506,36.338053
EOR,DOOK6342200,Nemaha Uplift - OK,DOOK6342200,OK,-97.155506,36.338053
EOR,DOOK6342300,Nemaha Uplift - OK,DOOK6342300,OK,-97.155506,36.338053
EOR,DOOK6343500,Nemaha Uplift - OK,DOOK6343500,OK,-97.155506,36.338053
EOR,DOOK6343600,Nemaha Uplift - OK,DOOK6343600,OK,-97.155506,36.338053
EOR,DOOK6343700,Nemaha Uplift - OK,DOOK6343700,OK,-97.155506,36.338053
EOR,DOTX6743400,Palo Duro Basin - TX,DOTX6743400,TX,-101.404588,34.372523
EOR,DONM6843400,Paradox Basin - NM,DONM6843400,NM,-108.806188,36.785223
EOR,DOUT6840800,Paradox Basin - UT,DOUT6840800,UT,-109.756499,38.108422
EOR,DOUT6843900,Paradox Basin - UT,DOUT6843900,UT,-109.756499,38.108422
EOR,DOUT6844000,Paradox Basin - UT,DOUT6844000,UT,-109.756499,38.108422
EOR,DOUT6844500,Paradox Basin - UT,DOUT6844500,UT,-109.756499,38.108422
EOR,DOUT6844700,Paradox Basin - UT,DOUT6844700,UT,-109.756499,38.108422
EOR,DOUT6845200,Paradox Basin - UT,DOUT6845200,UT,-109.756499,38.108422
EOR,DOUT6845500,Paradox Basin - UT,DOUT6845500,UT,-109.756499,38.108422
EOR,DOUT6845900,Paradox Basin - UT,DOUT6845900,UT,-109.756499,38.108422
EOR,DOUT6846000,Paradox Basin - UT,DOUT6846000,UT,-109.756499,38.108422
EOR,DOUT6846100,Paradox Basin - UT,DOUT6846100,UT,-109.756499,38.108422
EOR,DOUT6846300,Paradox Basin - UT,DOUT6846300,UT,-109.756499,38.108422
EOR,DONM6565600,Permian Basin - NM,DONM6565600,NM,-103.913369,32.888823
EOR,DONM6567700,Permian Basin - NM,DONM6567700,NM,-103.913369,32.888823
EOR,DONM6567800,Permian Basin - NM,DONM6567800,NM,-103.913369,32.888823
EOR,DONM6568900,Permian Basin - NM,DONM6568900,NM,-103.913369,32.888823
EOR,DONM6569000,Permian Basin - NM,DONM6569000,NM,-103.913369,32.888823
EOR,DONM6569100,Permian Basin - NM,DONM6569100,NM,-103.913369,32.888823
EOR,DONM6569200,Permian Basin - NM,DONM6569200,NM,-103.913369,32.888823
EOR,DONM6570700,Permian Basin - NM,DONM6570700,NM,-103.913369,32.888823
EOR,DONM6571800,Permian Basin - NM,DONM6571800,NM,-103.913369,32.888823
EOR,DONM6572400,Permian Basin - NM,DONM6572400,NM,-103.913369,32.888823
EOR,DONM6572500,Permian Basin - NM,DONM6572500,NM,-103.913369,32.888823
EOR,DONM6572600,Permian Basin - NM,DONM6572600,NM,-103.913369,32.888823
EOR,DONM6572700,Permian Basin - NM,DONM6572700,NM,-103.913369,32.888823
EOR,DONM6577500,Permian Basin - NM,DONM6577500,NM,-103.913369,32.888823
EOR,DONM6577700,Permian Basin - NM,DONM6577700,NM,-103.913369,32.888823
EOR,DONM6577800,Permian Basin - NM,DONM6577800,NM,-103.913369,32.888823
EOR,DONM6581200,Permian Basin - NM,DONM6581200,NM,-103.913369,32.888823
EOR,DONM6581700,Permian Basin - NM,DONM6581700,NM,-103.913369,32.888823
EOR,DONM6581800,Permian Basin - NM,DONM6581800,NM,-103.913369,32.888823
EOR,DONM6582800,Permian Basin - NM,DONM6582800,NM,-103.913369,32.888823
EOR,DONM6583100,Permian Basin - NM,DONM6583100,NM,-103.913369,32.888823
EOR,DONM6583200,Permian Basin - NM,DONM6583200,NM,-103.913369,32.888823
EOR,DONM6584800,Permian Basin - NM,DONM6584800,NM,-103.913369,32.888823
EOR,DONM6585400,Permian Basin - NM,DONM6585400,NM,-103.913369,32.888823
EOR,DONM6585900,Permian Basin - NM,DONM6585900,NM,-103.913369,32.888823
EOR,DONM6587300,Permian Basin - NM,DONM6587300,NM,-103.913369,32.888823
EOR,DONM6590200,Permian Basin - NM,DONM6590200,NM,-103.913369,32.888823
EOR,DONM6595000,Permian Basin - NM,DONM6595000,NM,-103.913369,32.888823
EOR,DONM6595400,Permian Basin - NM,DONM6595400,NM,-103.913369,32.888823
EOR,DONM6597500,Permian Basin - NM,DONM6597500,NM,-103.913369,32.888823
EOR,DONM6605100,Permian Basin - NM,DONM6605100,NM,-103.913369,32.888823
EOR,DONM6606700,Permian Basin - NM,DONM6606700,NM,-103.913369,32.888823
EOR,DONM6612500,Permian Basin - NM,DONM6612500,NM,-103.913369,32.888823
EOR,DONM6614900,Permian Basin - NM,DONM6614900,NM,-103.913369,32.888823
EOR,DONM6616400,Permian Basin - NM,DONM6616400,NM,-103.913369,32.888823
EOR,DONM6624000,Permian Basin - NM,DONM6624000,NM,-103.913369,32.888823
EOR,DONM6625300,Permian Basin - NM,DONM6625300,NM,-103.913369,32.888823
EOR,DONM6628200,Permian Basin - NM,DONM6628200,NM,-103.913369,32.888823
EOR,DONM6631700,Permian Basin - NM,DONM6631700,NM,-103.913369,32.888823
EOR,DONM6631800,Permian Basin - NM,DONM6631800,NM,-103.913369,32.888823
EOR,DONM6633100,Permian Basin - NM,DONM6633100,NM,-103.913369,32.888823
EOR,DONM6639900,Permian Basin - NM,DONM6639900,NM,-103.913369,32.888823
EOR,DONM6641600,Permian Basin - NM,DONM6641600,NM,-103.913369,32.888823
EOR,DONM6646200,Permian Basin - NM,DONM6646200,NM,-103.913369,32.888823
EOR,DONM6647400,Permian Basin - NM,DONM6647400,NM,-103.913369,32.888823
EOR,DONM6648900,Permian Basin - NM,DONM6648900,NM,-103.913369,32.888823
EOR,DONM6650400,Permian Basin - NM,DONM6650400,NM,-103.913369,32.888823
EOR,DONM6657900,Permian Basin - NM,DONM6657900,NM,-103.913369,32.888823
EOR,DONM6664000,Permian Basin - NM,DONM6664000,NM,-103.913369,32.888823
EOR,DONM6664100,Permian Basin - NM,DONM6664100,NM,-103.913369,32.888823
EOR,DONM6667100,Permian Basin - NM,DONM6667100,NM,-103.913369,32.888823
EOR,DONM6671800,Permian Basin - NM,DONM6671800,NM,-103.913369,32.888823
EOR,DONM6675900,Permian Basin - NM,DONM6675900,NM,-103.913369,32.888823
EOR,DONM6676200,Permian Basin - NM,DONM6676200,NM,-103.913369,32.888823
EOR,DONM6677100,Permian Basin - NM,DONM6677100,NM,-103.913369,32.888823
EOR,DONM6685500,Permian Basin - NM,DONM6685500,NM,-103.913369,32.888823
EOR,DONM6687100,Permian Basin - NM,DONM6687100,NM,-103.913369,32.888823
EOR,DONM6687700,Permian Basin - NM,DONM6687700,NM,-103.913369,32.888823
EOR,DONM6691500,Permian Basin - NM,DONM6691500,NM,-103.913369,32.888823
EOR,DONM6692700,Permian Basin - NM,DONM6692700,NM,-103.913369,32.888823
EOR,DONM6692900,Permian Basin - NM,DONM6692900,NM,-103.913369,32.888823
EOR,DONM6693800,Permian Basin - NM,DONM6693800,NM,-103.913369,32.888823
EOR,DONM6700000,Permian Basin - NM,DONM6700000,NM,-103.913369,32.888823
EOR,DONM6700200,Permian Basin - NM,DONM6700200,NM,-103.913369,32.888823
EOR,DONM6703800,Permian Basin - NM,DONM6703800,NM,-103.913369,32.888823
EOR,DONM6708900,Permian Basin - NM,DONM6708900,NM,-103.913369,32.888823
EOR,DONM6709400,Permian Basin - NM,DONM6709400,NM,-103.913369,32.888823
EOR,DONM6718300,Permian Basin - NM,DONM6718300,NM,-103.913369,32.888823
EOR,DONM6724500,Permian Basin - NM,DONM6724500,NM,-103.913369,32.888823
EOR,DOTX6284700,Permian Basin - TX,DOTX6284700,TX,-102.03935,31.714809
EOR,DOTX6561800,Permian Basin - TX,DOTX6561800,TX,-102.03935,31.714809
EOR,DOTX6561900,Permian Basin - TX,DOTX6561900,TX,-102.03935,31.714809
EOR,DOTX6562000,Permian Basin - TX,DOTX6562000,TX,-102.03935,31.714809
EOR,DOTX6562100,Permian Basin - TX,DOTX6562100,TX,-102.03935,31.714809
EOR,DOTX6562400,Permian Basin - TX,DOTX6562400,TX,-102.03935,31.714809
EOR,DOTX6562600,Permian Basin - TX,DOTX6562600,TX,-102.03935,31.714809
EOR,DOTX6562700,Permian Basin - TX,DOTX6562700,TX,-102.03935,31.714809
EOR,DOTX6563100,Permian Basin - TX,DOTX6563100,TX,-102.03935,31.714809
EOR,DOTX6563200,Permian Basin - TX,DOTX6563200,TX,-102.03935,31.714809
EOR,DOTX6564200,Permian Basin - TX,DOTX6564200,TX,-102.03935,31.714809
EOR,DOTX6564300,Permian Basin - TX,DOTX6564300,TX,-102.03935,31.714809
EOR,DOTX6564400,Permian Basin - TX,DOTX6564400,TX,-102.03935,31.714809
EOR,DOTX6564500,Permian Basin - TX,DOTX6564500,TX,-102.03935,31.714809
EOR,DOTX6564600,Permian Basin - TX,DOTX6564600,TX,-102.03935,31.714809
EOR,DOTX6564700,Permian Basin - TX,DOTX6564700,TX,-102.03935,31.714809
EOR,DOTX6564900,Permian Basin - TX,DOTX6564900,TX,-102.03935,31.714809
EOR,DOTX6565400,Permian Basin - TX,DOTX6565400,TX,-102.03935,31.714809
EOR,DOTX6565500,Permian Basin - TX,DOTX6565500,TX,-102.03935,31.714809
EOR,DOTX6565800,Permian Basin - TX,DOTX6565800,TX,-102.03935,31.714809
EOR,DOTX6566200,Permian Basin - TX,DOTX6566200,TX,-102.03935,31.714809
EOR,DOTX6567200,Permian Basin - TX,DOTX6567200,TX,-102.03935,31.714809
EOR,DOTX6567400,Permian Basin - TX,DOTX6567400,TX,-102.03935,31.714809
EOR,DOTX6567900,Permian Basin - TX,DOTX6567900,TX,-102.03935,31.714809
EOR,DOTX6568000,Permian Basin - TX,DOTX6568000,TX,-102.03935,31.714809
EOR,DOTX6568100,Permian Basin - TX,DOTX6568100,TX,-102.03935,31.714809
EOR,DOTX6568700,Permian Basin - TX,DOTX6568700,TX,-102.03935,31.714809
EOR,DOTX6569800,Permian Basin - TX,DOTX6569800,TX,-102.03935,31.714809
EOR,DOTX6569900,Permian Basin - TX,DOTX6569900,TX,-102.03935,31.714809
EOR,DOTX6570200,Permian Basin - TX,DOTX6570200,TX,-102.03935,31.714809
EOR,DOTX6570300,Permian Basin - TX,DOTX6570300,TX,-102.03935,31.714809
EOR,DOTX6570400,Permian Basin - TX,DOTX6570400,TX,-102.03935,31.714809
EOR,DOTX6570800,Permian Basin - TX,DOTX6570800,TX,-102.03935,31.714809
EOR,DOTX6571100,Permian Basin - TX,DOTX6571100,TX,-102.03935,31.714809
EOR,DOTX6571200,Permian Basin - TX,DOTX6571200,TX,-102.03935,31.714809
EOR,DOTX6571300,Permian Basin - TX,DOTX6571300,TX,-102.03935,31.714809
EOR,DOTX6571400,Permian Basin - TX,DOTX6571400,TX,-102.03935,31.714809
EOR,DOTX6572800,Permian Basin - TX,DOTX6572800,TX,-102.03935,31.714809
EOR,DOTX6573000,Permian Basin - TX,DOTX6573000,TX,-102.03935,31.714809
EOR,DOTX6573100,Permian Basin - TX,DOTX6573100,TX,-102.03935,31.714809
EOR,DOTX6573200,Permian Basin - TX,DOTX6573200,TX,-102.03935,31.714809
EOR,DOTX6573300,Permian Basin - TX,DOTX6573300,TX,-102.03935,31.714809
EOR,DOTX6573600,Permian Basin - TX,DOTX6573600,TX,-102.03935,31.714809
EOR,DOTX6573800,Permian Basin - TX,DOTX6573800,TX,-102.03935,31.714809
EOR,DOTX6573900,Permian Basin - TX,DOTX6573900,TX,-102.03935,31.714809
EOR,DOTX6574100,Permian Basin - TX,DOTX6574100,TX,-102.03935,31.714809
EOR,DOTX6574600,Permian Basin - TX,DOTX6574600,TX,-102.03935,31.714809
EOR,DOTX6575000,Permian Basin - TX,DOTX6575000,TX,-102.03935,31.714809
EOR,DOTX6575100,Permian Basin - TX,DOTX6575100,TX,-102.03935,31.714809
EOR,DOTX6575500,Permian Basin - TX,DOTX6575500,TX,-102.03935,31.714809
EOR,DOTX6576000,Permian Basin - TX,DOTX6576000,TX,-102.03935,31.714809
EOR,DOTX6576200,Permian Basin - TX,DOTX6576200,TX,-102.03935,31.714809
EOR,DOTX6576600,Permian Basin - TX,DOTX6576600,TX,-102.03935,31.714809
EOR,DOTX6576700,Permian Basin - TX,DOTX6576700,TX,-102.03935,31.714809
EOR,DOTX6576800,Permian Basin - TX,DOTX6576800,TX,-102.03935,31.714809
EOR,DOTX6576900,Permian Basin - TX,DOTX6576900,TX,-102.03935,31.714809
EOR,DOTX6577000,Permian Basin - TX,DOTX6577000,TX,-102.03935,31.714809
EOR,DOTX6577100,Permian Basin - TX,DOTX6577100,TX,-102.03935,31.714809
EOR,DOTX6578700,Permian Basin - TX,DOTX6578700,TX,-102.03935,31.714809
EOR,DOTX6579000,Permian Basin - TX,DOTX6579000,TX,-102.03935,31.714809
EOR,DOTX6579200,Permian Basin - TX,DOTX6579200,TX,-102.03935,31.714809
EOR,DOTX6579400,Permian Basin - TX,DOTX6579400,TX,-102.03935,31.714809
EOR,DOTX6581400,Permian Basin - TX,DOTX6581400,TX,-102.03935,31.714809
EOR,DOTX6581500,Permian Basin - TX,DOTX6581500,TX,-102.03935,31.714809
EOR,DOTX6582000,Permian Basin - TX,DOTX6582000,TX,-102.03935,31.714809
EOR,DOTX6584000,Permian Basin - TX,DOTX6584000,TX,-102.03935,31.714809
EOR,DOTX6584100,Permian Basin - TX,DOTX6584100,TX,-102.03935,31.714809
EOR,DOTX6584200,Permian Basin - TX,DOTX6584200,TX,-102.03935,31.714809
EOR,DOTX6584300,Permian Basin - TX,DOTX6584300,TX,-102.03935,31.714809
EOR,DOTX6584400,Permian Basin - TX,DOTX6584400,TX,-102.03935,31.714809
EOR,DOTX6584500,Permian Basin - TX,DOTX6584500,TX,-102.03935,31.714809
EOR,DOTX6584600,Permian Basin - TX,DOTX6584600,TX,-102.03935,31.714809
EOR,DOTX6584700,Permian Basin - TX,DOTX6584700,TX,-102.03935,31.714809
EOR,DOTX6585100,Permian Basin - TX,DOTX6585100,TX,-102.03935,31.714809
EOR,DOTX6585600,Permian Basin - TX,DOTX6585600,TX,-102.03935,31.714809
EOR,DOTX6585700,Permian Basin - TX,DOTX6585700,TX,-102.03935,31.714809
EOR,DOTX6586300,Permian Basin - TX,DOTX6586300,TX,-102.03935,31.714809
EOR,DOTX6586500,Permian Basin - TX,DOTX6586500,TX,-102.03935,31.714809
EOR,DOTX6586800,Permian Basin - TX,DOTX6586800,TX,-102.03935,31.714809
EOR,DOTX6586900,Permian Basin - TX,DOTX6586900,TX,-102.03935,31.714809
EOR,DOTX6587400,Permian Basin - TX,DOTX6587400,TX,-102.03935,31.714809
EOR,DOTX6587500,Permian Basin - TX,DOTX6587500,TX,-102.03935,31.714809
EOR,DOTX6587800,Permian Basin - TX,DOTX6587800,TX,-102.03935,31.714809
EOR,DOTX6588000,Permian Basin - TX,DOTX6588000,TX,-102.03935,31.714809
EOR,DOTX6588200,Permian Basin - TX,DOTX6588200,TX,-102.03935,31.714809
EOR,DOTX6588300,Permian Basin - TX,DOTX6588300,TX,-102.03935,31.714809
EOR,DOTX6588500,Permian Basin - TX,DOTX6588500,TX,-102.03935,31.714809
EOR,DOTX6588600,Permian Basin - TX,DOTX6588600,TX,-102.03935,31.714809
EOR,DOTX6589100,Permian Basin - TX,DOTX6589100,TX,-102.03935,31.714809
EOR,DOTX6589200,Permian Basin - TX,DOTX6589200,TX,-102.03935,31.714809
EOR,DOTX6589300,Permian Basin - TX,DOTX6589300,TX,-102.03935,31.714809
EOR,DOTX6589400,Permian Basin - TX,DOTX6589400,TX,-102.03935,31.714809
EOR,DOTX6589600,Permian Basin - TX,DOTX6589600,TX,-102.03935,31.714809
EOR,DOTX6590100,Permian Basin - TX,DOTX6590100,TX,-102.03935,31.714809
